acc1x,acc1y,acc1z,gyro1x,gyro1y,gyro1z,acc2x,acc2y,acc2z,gyro2x,gyro2y,gyro2z,activity
-2558,-18258,-13346,-2871,2050,2859,20474,-5660,6190,-1845,657,1245,4
-6654,-16250,-10646,-2299,1199,2705,17842,-6790,6350,-2563,137,637,4
-7478,-13922,-10856,-737,-760,1028,15978,-7176,4098,-3536,1873,1298,4
-4968,-11980,-8738,551,-1728,577,14506,-6756,4190,-3597,1282,1627,4
-2362,-11722,-7364,1501,-3242,431,12600,-6568,4282,-2240,-750,2007,4
-1676,-12064,-7422,483,-2596,881,11710,-6198,3490,-701,-1184,2267,4
-2024,-11768,-8786,-1454,-1023,479,12064,-5882,3674,-104,-1340,1440,4
-3590,-12306,-8686,-1545,319,-610,12852,-5974,3760,430,-1384,571,4
-3736,-12812,-8046,-982,497,-766,13548,-5862,4422,793,-736,333,4
-3474,-14410,-7314,276,-389,-796,13554,-5192,4662,341,10,344,4
-3362,-14668,-6838,1187,-129,-849,13580,-5318,4574,-88,471,108,4
-4198,-13994,-6568,532,135,-547,14132,-5708,4696,667,210,-149,4
-4252,-14936,-6870,141,-288,65,14758,-5202,4846,1387,56,105,4
-3880,-16170,-7246,1277,-1665,384,15250,-4702,5600,2277,390,86,4
-2874,-16224,-6998,2773,-1712,1270,14938,-3976,5724,2730,1310,210,4
-3072,-15174,-7126,2590,-729,1780,14504,-3670,5846,2900,1786,270,4
-3768,-14110,-7156,853,-574,520,13886,-3266,6086,2783,1573,221,4
-3056,-13618,-7908,-14,-675,-1329,13832,-2990,6540,2251,988,397,4
-1912,-14634,-8426,1367,290,-2452,14360,-2722,6794,1746,198,584,4
-958,-14624,-7520,1759,-520,-3738,15192,-2376,6946,1508,-517,716,4
-1428,-16608,-5726,6213,-741,-2950,15990,-2136,6712,1370,-745,978,4
-2748,-14928,-8818,1548,-3435,-1847,15706,-2050,6696,963,-591,1433,4
-1240,-14002,-8438,-737,-2450,-507,15220,-1616,6168,905,-432,2100,4
-708,-13464,-8654,-1808,-204,1109,14964,-1412,6448,1738,-1444,1905,4
-226,-14022,-9038,-1605,275,2174,15308,-1534,6510,1756,-1838,1918,4
-1694,-15868,-8608,-2408,1917,2496,15726,-2404,6240,900,-1500,2382,4
-4968,-14642,-7156,-2801,957,2596,15366,-3460,6230,359,-1168,2878,4
-5656,-13680,-7106,-2802,-2325,2675,15180,-3678,6658,-565,-1012,3319,4
-4916,-13722,-7414,-3353,-4517,1250,14826,-3722,5454,-1952,-731,3683,4
-3070,-14568,-7692,-3316,-4198,-47,14358,-4280,5538,-2381,-927,3662,4
-1800,-14922,-8306,-3462,-3160,-437,14092,-4880,5360,-2200,-1305,3196,4
-1682,-14976,-8676,-3147,-2656,-207,14008,-5288,5146,-2104,-1469,2665,4
-2230,-14846,-8958,-2371,-1946,310,14052,-5544,4738,-1839,-1166,2298,4
-2768,-14138,-8952,-2034,-1450,563,14074,-5812,4886,-1793,-796,2063,4
-2602,-13540,-9188,-1925,-1241,637,13560,-6120,4780,-1726,-392,1750,4
-2628,-12968,-9400,-1789,-1216,541,13038,-6184,4268,-1575,-174,1290,4
-2554,-13112,-8386,-1225,14,335,12396,-6300,3748,-1484,-135,806,4
-2504,-12598,-7904,-1069,856,274,11756,-6678,3326,-1658,-278,382,4
-2632,-11616,-8034,-1123,1217,242,11728,-7454,2620,-1841,-202,-8,4
# ---,,,,,,,,,,,,4
-3290,-12290,-8198,-469,2087,-226,12112,-8580,2508,-1486,-589,-938,4
-4526,-13024,-9368,-94,3249,-938,12990,-8874,3240,-729,-1223,-1668,4
-5866,-14104,-10168,389,3311,-1770,13830,-8288,3276,-81,-339,-1606,4
-5210,-14194,-10012,1589,2942,-2332,14576,-7998,3240,262,759,-1680,4
-4586,-12368,-10450,2671,2863,-1647,14988,-8624,4156,746,989,-1876,4
-4394,-12938,-10236,1241,3311,-602,15250,-8440,4750,1659,567,-2010,4
-6342,-13718,-11524,2400,2482,-313,16276,-8260,5496,1667,207,-1965,4
-8184,-14468,-14646,1548,1758,-367,17890,-9200,6316,1081,-359,-1979,4
-7662,-15796,-16904,68,1571,-903,20724,-9332,6960,959,-485,-1738,4
-5102,-17722,-17596,6161,-153,-2225,22566,-7470,7836,607,237,-892,4
982,-22376,-15126,8973,-4249,-3810,22450,-4850,7294,554,354,82,4
1646,-24238,-8988,11126,-3441,-2835,22886,-1682,5574,1160,720,915,4
3092,-24114,-7666,6799,-2260,700,22550,462,5420,2135,1037,786,4
5816,-22992,-5856,-515,-3634,-335,23540,1858,6916,2963,441,122,4
6212,-21332,-5734,-40,-4362,-1912,19668,4168,5466,3048,2093,686,4
6844,-18156,-4320,-1226,-2593,-2282,15572,3854,5492,1715,1898,-145,4
6492,-14720,-3792,-355,-1869,-3368,13418,3362,4948,1695,342,-1600,4
5198,-12226,-3928,-1152,-2513,-3500,11496,2940,4424,1547,901,-1952,4
2410,-11142,-1988,432,-2871,-3154,10386,2916,2676,517,2036,-1976,4
2726,-9484,-2192,445,-2337,-3397,10082,2536,2372,1487,1673,-2548,4
3828,-9680,-2532,59,-2489,-3023,10914,2856,3444,2801,-677,-2931,4
4960,-11396,-4286,38,-2979,-2460,13266,2942,3760,3265,-2293,-2907,4
4454,-14440,-5266,-1040,-2562,-2956,15776,2984,4712,3591,-1999,-2766,4
5870,-16766,-6244,-1448,-1682,-2535,16066,3458,5396,3555,-964,-2301,4
5684,-18926,-6880,1729,1102,-1323,16296,4200,6340,2618,-838,-2257,4
3304,-17932,-6528,1131,2646,-801,16470,4210,6768,2088,-573,-2510,4
1224,-16040,-6202,230,524,-277,16296,3628,6376,1231,576,-2248,4
1386,-15356,-4640,54,-283,-476,15918,2868,6706,688,1206,-1966,4
1442,-14758,-4714,-712,-1920,-942,14720,2708,6520,148,1349,-1718,4
2218,-14524,-4550,-857,-1836,-1258,14380,2822,5818,12,1191,-1262,4
3616,-13914,-5078,-1054,-1521,-555,14344,2662,5610,17,362,-919,4
3776,-14386,-5544,-382,-1643,-132,14438,2366,5344,-7,-164,-524,4
2400,-14228,-5810,-74,-1533,1014,15284,2584,5032,276,-192,-604,4
2014,-15014,-7862,-2043,-1535,2373,16492,2446,6092,-12,-205,-574,4
3104,-17414,-9140,-2273,937,1804,16590,1932,7194,-683,49,-425,4
3548,-18532,-9538,-1341,2789,583,16602,1264,7506,-1308,50,-298,4
4454,-17848,-8326,68,4332,288,16100,1200,7418,-1717,-254,-82,4
4290,-16560,-6502,2751,4235,395,15232,1668,6680,-2218,-746,122,4
2534,-15720,-5220,3314,3745,852,14698,2124,6244,-2434,-991,-58,4
1488,-15732,-4930,2708,2973,555,14610,2242,6172,-2534,-1123,-599,4
406,-16184,-5144,2292,3332,-323,14762,1926,6034,-2710,-963,-1140,4
268,-15972,-5282,1466,2889,-1015,15162,1880,5498,-2293,-641,-1300,4
1232,-15598,-4910,1213,2837,-1365,15452,1836,5622,-1952,-374,-939,4
2866,-15192,-4532,1166,1311,-1019,15154,1932,5576,-1489,-417,-669,4
3830,-15190,-4938,1241,1629,-469,15034,2116,5586,-831,-568,-553,4
3830,-15438,-4992,1074,2158,-88,14828,2384,5974,-422,-878,-306,4
3020,-15668,-4818,1480,2671,-122,14738,2664,5482,-377,-1090,-207,4
2352,-15518,-4500,939,2692,288,15068,3224,5736,-15,-826,-158,4
2146,-16154,-4082,126,2041,310,15482,3210,6408,-292,-531,-180,4
3328,-16490,-3520,747,994,-401,15106,3520,6118,-370,117,-207,4
3360,-15830,-3732,982,1449,-718,14602,3900,6058,-417,377,-195,4
2840,-14944,-3790,169,1467,-793,14222,3936,5932,-367,229,-55,4
2868,-14434,-4078,-452,1073,-737,13486,4194,6134,-187,-20,424,4
2616,-13984,-3888,-552,847,-1131,12934,3730,5280,-303,-330,764,4
3468,-13388,-4076,-682,-224,-1776,13078,3384,5216,-345,-1265,1262,4
4792,-13298,-3570,116,-756,-1810,13372,3774,4804,-668,-1720,2106,4
6634,-13452,-3138,687,-248,428,14008,3970,4336,-689,-1596,2437,4
5542,-14304,-2440,2529,150,215,14348,4232,4110,-717,-1369,2395,4
3780,-14672,-2294,205,-586,127,15050,4312,3804,-534,-1127,2600,4
4214,-15642,-2396,-661,-2059,-45,16392,5036,4096,-47,-404,2553,4
6800,-17368,-2126,1772,-1103,860,18068,5922,4508,-208,39,2155,4
7196,-18614,-4592,-770,-974,1471,20006,6248,5290,-694,6,836,4
7762,-22022,-8696,-3489,-357,647,21920,4922,7524,-1681,-486,-710,4
# ---,,,,,,,,,,,,4
6622,-24504,-11962,-4821,3263,1582,24344,2976,10076,-2960,-611,-1658,4
6392,-26832,-15320,-3118,5363,1735,25424,-980,9858,-4310,-507,-2847,4
-578,-24568,-13256,-1414,5492,3185,25468,-4052,6982,-4386,1039,-2997,4
-7502,-19860,-11426,-3370,5355,6391,22840,-5100,6250,-3995,1762,-1728,4
-9732,-15708,-12000,-1613,696,6470,20244,-7146,5402,-4598,3283,-303,4
-9020,-13084,-12488,-1254,-3861,4663,18240,-8966,4916,-4906,4230,1118,4
-4640,-12434,-12232,-52,-2854,2595,15722,-8900,4458,-3709,3735,2796,4
-1160,-11954,-10302,814,-1678,2555,13228,-7166,3792,-2106,1626,4213,4
-312,-11340,-8426,1167,-1797,3392,10518,-5620,3718,-2639,1099,4513,4
-1342,-10486,-6656,1166,-1178,2775,8480,-5576,3432,-3629,699,3401,4
-2754,-10128,-6068,972,568,1964,8374,-6012,3922,-3525,-212,1892,4
-3266,-10650,-6708,1120,2246,2008,10116,-6434,3806,-3964,-1108,369,4
-3814,-12590,-7198,3507,2401,900,12586,-6426,4866,-3794,-2171,-1263,4
-4652,-16244,-8458,5010,1844,-619,15326,-6118,5234,-4320,-1854,-2284,4
-5820,-16702,-10070,3810,941,-1570,15954,-6104,4908,-4198,1317,-2114,4
-4642,-15322,-7916,2258,1110,-1422,14108,-6512,4990,-3910,3274,-1372,4
-3258,-13228,-6488,437,1943,-405,13052,-6034,4610,-2412,1870,-1668,4
-3090,-12664,-6796,252,1540,632,13602,-5374,4854,-1188,351,-1776,4
-4558,-13432,-6898,2063,236,1155,14610,-5792,5100,-434,-39,-1069,4
-5506,-14916,-6506,2569,-1481,809,14762,-5640,5512,600,443,-367,4
-4982,-15872,-7038,1877,-2207,-66,14374,-5258,5892,825,880,67,4
-3840,-15678,-6684,259,-1063,-828,14170,-4994,5512,1148,726,109,4
-3300,-15294,-6372,-393,-268,-1375,14500,-4690,6128,1605,528,51,4
-3142,-15102,-7142,73,-610,-1559,14512,-4440,6338,1626,627,207,4
-2758,-14826,-7474,346,-741,-2228,14024,-3896,6326,1993,981,450,4
-3560,-14948,-7094,134,-1415,-2779,13910,-3568,6392,2161,619,701,4
-2856,-15296,-6512,428,-2498,-3030,14080,-4030,6296,1653,530,1179,4
-632,-14040,-7890,-476,-2974,-2687,15118,-4448,7722,2298,-1407,677,4
1134,-16800,-7600,317,-3982,-2854,14982,-2588,6162,3301,-767,1431,4
-708,-14256,-7252,1863,-1737,-1100,14732,-2168,6944,3635,-1507,1234,4
-2098,-12952,-7812,-239,527,217,14362,-1096,6758,4987,-2726,981,4
-5322,-13756,-8900,-4569,-2678,1121,14406,-1812,7026,4576,-2451,1217,4
-4998,-16424,-8238,-4305,-3574,441,14750,-3014,6568,3094,-1682,2121,4
-2826,-14886,-7968,-3423,-3190,834,15230,-3664,6546,2717,-1554,2995,4
-2426,-13554,-6466,-2288,-4643,59,15226,-3954,6418,3105,-2118,3721,4
-3244,-13646,-6334,-3972,-5541,-116,14938,-4054,6656,2874,-2261,4214,4
-2908,-14678,-6694,-4541,-4420,-763,14612,-4012,6328,1521,-2282,4771,4
-2892,-15474,-7916,-4997,-3596,-1100,14360,-4272,5812,524,-2534,4497,4
-3102,-15652,-8264,-3792,-2500,-838,14380,-4860,6154,879,-2394,4029,4
-4290,-14602,-8334,-2160,-2278,-24,14152,-4612,5848,1515,-2000,3317,4
-4176,-14888,-7694,482,-2370,435,15120,-4340,3912,483,-1572,2700,4
-2170,-14558,-7762,1238,-3127,-129,14916,-6196,4678,-371,-936,2012,4
-1166,-14456,-8268,-181,-1539,638,14432,-8066,5452,128,-374,1727,4
-1806,-14664,-8074,228,-347,1086,14050,-7556,5702,900,1042,1483,4
-2638,-13718,-8516,14,741,1579,12438,-6644,5852,1059,2006,1020,4
-3586,-12160,-9264,511,852,1875,10662,-6444,5680,1083,2658,426,4
-3080,-10786,-8842,1341,1066,1664,9390,-6136,5084,843,2194,-380,4
-2496,-10218,-8140,1804,1418,826,8738,-6098,4668,312,1406,-1047,4
-4136,-10828,-6952,1241,2090,-125,8814,-6246,4022,-110,700,-1414,4
-4840,-11104,-7074,589,2296,-1296,10174,-7990,2732,-596,664,-1032,4
-3860,-12158,-7100,687,2355,-2590,11574,-10172,3914,722,-1368,-1609,4
-5772,-14264,-8278,1486,2958,-3630,13806,-8318,5600,2515,-3966,-2206,4
-9966,-15424,-11688,-663,3003,-3477,17436,-8938,7142,2282,-5074,-2185,4
-12384,-17940,-13736,-716,1275,-4150,21548,-10396,7274,1396,-3763,-1662,4
-9080,-18642,-15116,1740,754,-3687,22342,-11054,7044,755,-168,151,4
-5060,-19194,-13640,2385,-392,-2373,21180,-9396,8318,1365,267,1033,4
-1586,-21078,-12474,4475,-2833,-3270,22032,-5736,8394,1620,-1072,825,4
-2624,-24208,-9776,7827,-3663,-3489,23188,-2332,7732,1162,349,427,4
-716,-24368,-9160,4371,-1613,-970,22220,-574,7056,1776,1457,-54,4
4696,-21114,-7642,227,-4780,-2476,21876,1246,7428,3306,1149,-609,4
4978,-19194,-5804,-1307,-5319,-1755,21820,5246,5886,4838,765,-545,4
5192,-15080,-4634,-3464,-4785,819,15162,6246,5804,3695,2929,820,4
7478,-13502,-3904,-3321,-2836,1599,13414,4794,6656,2776,-183,541,4
# ---,,,,,,,,,,,,4
8184,-14822,-4760,-836,-1261,601,13708,4204,5412,985,-2603,773,4
4324,-13992,-3032,90,-1384,-454,14650,2894,5570,-1006,-1895,651,4
2584,-14302,-2764,-169,-1369,-1222,14274,2630,4998,-2053,-1051,-115,4
1500,-15032,-3828,-1053,-1896,-1985,13130,3248,4486,-2259,-466,-545,4
2842,-14142,-4594,-1570,-3086,-2442,13118,2754,4610,-2777,-994,-878,4
5740,-14760,-5036,-2815,-2162,-2073,14438,2056,4510,-2943,-1645,-792,4
6334,-16088,-5658,-3011,-291,-1807,15512,1786,5110,-2652,-1604,-750,4
5508,-15678,-7496,-1411,3679,399,15312,2002,5156,-2156,-949,-959,4
4002,-15506,-6834,681,4334,-1011,15092,1762,5674,-1761,-703,-1286,4
1950,-15504,-5190,2274,4697,-303,15180,1406,5864,-1841,-835,-1485,4
602,-15918,-5510,1020,2454,-244,15362,1142,6094,-2503,-280,-1425,4
-1022,-16066,-4140,285,2966,274,15336,1030,5822,-3047,763,-1238,4
-1304,-14494,-4308,257,85,787,15098,950,5680,-3141,1961,-1121,4
356,-13664,-4832,-339,-1583,1072,14358,596,5596,-3215,2406,-1078,4
676,-13600,-4660,99,-1998,491,14286,30,5278,-2964,1868,-1033,4
2112,-13322,-6930,-2394,-761,1012,14564,-728,5566,-2200,854,-847,4
4110,-14878,-10070,-3269,-17,1164,15182,-1212,6188,-1720,-170,-726,4
4176,-18306,-10380,-2874,1113,1021,15606,-1398,6982,-1772,-1435,-719,4
3356,-17712,-9522,-1331,1696,85,15948,-1058,6812,-2408,-1376,-395,4
2904,-18452,-8126,598,1315,-1092,16252,-1248,7456,-2854,-1851,-641,4
2644,-18284,-6008,2870,3256,-2128,15654,-606,6690,-3049,-1420,-771,4
1148,-14464,-5120,3033,4522,-1105,15088,68,5790,-2393,-1425,-1198,4
462,-14780,-5828,1609,2664,-826,14946,364,5620,-2073,-1411,-1493,4
1234,-16322,-5954,68,1866,-2215,14622,310,5466,-2026,-1400,-1514,4
2144,-15282,-5000,1653,3741,-2586,14452,240,4840,-1878,-1269,-1334,4
2362,-14342,-4618,2860,3675,-2144,14772,526,4626,-844,-1855,-1330,4
2368,-14276,-4214,1642,2098,-1386,15452,650,4964,-541,-1891,-1312,4
2278,-15322,-4096,1432,1295,-1170,15262,820,4984,-132,-1145,-821,4
2092,-15340,-4458,1422,1929,-1374,14876,1216,4716,204,-398,-538,4
2292,-15170,-4672,299,1455,-1410,14506,1472,4896,567,-420,-498,4
2726,-14730,-4886,-148,207,-1705,13656,1724,4586,1267,-193,-231,4
3450,-13276,-4316,485,-837,-2158,12828,2240,4044,1762,591,325,4
5306,-12140,-3682,1794,-674,-1540,12348,2728,4068,2034,376,589,4
6364,-11722,-2860,3554,-1273,-1334,12344,3188,3786,2693,-692,452,4
6756,-12814,-2924,701,-1226,-832,12758,2950,4296,3927,-1761,-77,4
7114,-15140,-4194,-751,291,-2196,14436,2944,4732,4234,-2704,-626,4
8656,-17284,-5234,-636,2018,-2608,17146,3668,4122,4014,-2046,-855,4
6616,-18364,-3204,526,1269,-1589,20166,5156,4276,3817,-410,-1176,4
5688,-20424,-3572,-1098,-1500,34,22398,6512,5348,3557,1788,-1498,4
6928,-22106,-5074,251,-3067,746,22620,6746,6380,3259,3112,-2057,4
7444,-22040,-6802,130,-1817,1296,22544,5834,8202,2221,3476,-2845,4
8328,-22090,-10218,-1358,1928,1542,22792,4028,9170,1372,2826,-3669,4
6182,-21664,-12270,-4305,5288,1736,22996,2250,8996,540,1654,-4114,4
-24,-23124,-13298,-1817,4630,2668,22584,-1242,8306,-305,1218,-3603,4
-5042,-20020,-14006,-2485,4857,5241,22634,-5132,7448,-484,995,-2512,4
-6430,-15318,-14130,-1278,2279,6012,20592,-6710,6750,-1101,2191,-374,4
-7076,-11858,-14450,-2776,-1240,5358,17478,-8084,6822,-1803,3094,1606,4
-5458,-10606,-15432,-1838,-899,2842,16174,-7518,7192,-1808,957,2444,4
-2738,-14056,-13114,222,484,960,15150,-6190,6224,-2270,-353,3514,4
-1272,-13656,-9886,1966,1006,1442,12148,-5132,5718,-3796,1148,3787,4
-2488,-11374,-7022,838,1485,2156,9352,-4898,4790,-5603,1195,2941,4
-3130,-9768,-5420,226,1252,2407,8094,-5440,3698,-5077,412,1324,4
-3934,-8694,-6102,-1237,2774,2780,9028,-5656,3348,-3814,-1375,-580,4
-4270,-9864,-8004,-1412,3601,1789,11256,-5628,4502,-3345,-2412,-1301,4
-4464,-13404,-8690,-224,955,-1307,14216,-5474,4788,-3191,-2605,-1534,4
-5492,-16512,-8586,964,9,-2643,15422,-5954,4544,-3514,-541,-1211,4
-5638,-16682,-8470,696,468,-1393,15604,-5902,4744,-3161,-42,-567,4
-4800,-14912,-7910,-12,-744,434,15778,-6190,4768,-2514,247,176,4
-2828,-14280,-8106,-197,-1892,1641,15020,-5720,5366,-1184,932,572,4
-1810,-14430,-8240,793,-1024,1525,14284,-4690,5894,-269,1327,757,4
-1736,-14252,-7796,2475,96,1379,13674,-4236,6376,-34,1549,605,4
-1052,-18006,-6546,6771,2522,1257,13428,-4120,6468,-76,1480,248,4
-2620,-13716,-8112,649,2512,-500,13012,-4116,6012,219,1007,148,4
# ---,,,,,,,,,,,,4
-3130,-14416,-7336,134,1775,-2331,13158,-3576,6516,593,90,-45,4
-3548,-14400,-7578,-22,496,-3388,14112,-3432,6816,-292,-520,-102,4
-2260,-15074,-8424,-226,-1145,-4002,15310,-3400,7516,-631,-1513,-173,4
-1266,-15282,-8358,-86,-2656,-3627,15002,-2980,6620,-570,-642,651,4
-414,-12320,-8780,-566,-371,-714,14972,-2814,6782,6,-1622,906,4
-362,-12890,-9672,-2443,113,349,14726,-2324,6674,1178,-2945,869,4
-2496,-15526,-9368,-2529,-302,979,15112,-2608,5924,1103,-3034,1093,4
-4608,-15108,-8218,-2488,-21,2093,15446,-3238,5514,599,-2563,1534,4
-5304,-14012,-7934,-2226,-1947,2870,15780,-3630,5284,583,-1914,2316,4
-5368,-13566,-7874,-2699,-4156,2404,15696,-4190,5286,288,-1039,3126,4
-4362,-13640,-7558,-3264,-4242,1283,14802,-4476,5792,-312,-358,3728,4
-3120,-13680,-7810,-3820,-3691,216,13942,-4732,5618,-957,-555,4188,4
-2658,-14342,-8658,-3963,-3094,-302,14232,-5586,5354,-885,-1036,4111,4
-2914,-14600,-9296,-3100,-2793,-463,14560,-6200,5676,-835,-1001,4003,4
-3814,-14468,-9802,-2789,-3321,-450,14646,-6886,4892,-1111,-494,3714,4
-4348,-14772,-9502,-1933,-3825,-195,14468,-6998,4784,-573,-380,3250,4
-3844,-14858,-9198,-900,-4134,-478,14306,-7362,4002,-295,-403,2807,4
-3550,-14126,-9658,-907,-4049,-743,14000,-7858,3788,271,-136,2433,4
-3138,-12596,-9948,-709,-3417,-648,13716,-7718,3852,1174,302,2154,4
-2406,-12100,-10590,-657,-2616,-594,12950,-7432,4256,1749,749,1858,4
-2520,-11982,-12072,-338,-1367,-639,12078,-7758,4280,1770,972,1620,4
-2172,-12920,-11272,687,-713,-549,12270,-8442,4246,2400,210,1486,4
-1694,-11976,-9874,1634,515,-136,12404,-8026,3948,3077,-172,1727,4
-2340,-10008,-8980,1997,1923,991,11482,-7222,3960,3278,-603,1433,4
-4134,-10732,-8362,1703,2419,1001,10940,-7300,3652,3278,-778,665,4
-6452,-11758,-8232,972,1855,-98,11110,-7164,3782,3457,-1124,-438,4
-7444,-12808,-9514,1230,989,-1002,12562,-8442,3982,3089,-1504,-1130,4
-7078,-14226,-10948,1038,917,-1581,14792,-9572,4864,2971,-1560,-1724,4
-6868,-14520,-12082,1316,1260,-2079,16470,-10296,6430,2152,-1122,-1848,4
-6564,-14206,-13060,1752,1652,-1960,17072,-10374,6488,1118,526,-1807,4
-6546,-14570,-13926,3155,1468,-1580,17216,-9896,7398,1061,532,-1961,4
-7550,-16614,-14050,3528,-150,-1367,18496,-8882,7546,2664,-616,-1930,4
-5110,-19394,-13582,7038,-2017,-2421,20938,-6992,8660,1699,-1778,-1296,4
-3044,-21910,-13270,11532,-5007,-5134,21974,-5044,8534,-70,-1030,413,4
-788,-24068,-10690,11500,-5557,-5362,22270,-2298,6726,-413,-45,2206,4
2764,-22926,-8788,6533,-4698,-3885,21360,202,6156,137,1084,3421,4
3002,-18814,-4340,3895,-4154,-2759,18758,1814,6394,440,1630,2716,4
7204,-13870,-3634,2346,-5636,-3101,16894,2708,6634,674,1055,360,4
7796,-16086,-3414,693,-4311,-3176,17718,3744,7776,1273,-977,-1165,4
7014,-18466,-4412,-1643,-1655,-3067,14702,2896,6018,-233,-94,-1862,4
5306,-17818,-4968,-1816,1124,-3423,13800,1752,4726,936,-758,-2765,4
2712,-13336,-3978,89,-351,-2561,13480,2082,3652,1647,-607,-2418,4
1288,-11510,-1872,1468,-3993,-1065,13082,1898,4540,1768,766,-1526,4
2896,-11658,-2320,153,-4082,-823,12706,812,5066,1520,1367,-1310,4
5578,-12406,-3582,-829,-3163,-2011,12490,996,4544,2852,292,-1862,4
5242,-12254,-3754,-393,-2481,-3131,13278,2658,4550,3958,-995,-1931,4
5376,-15006,-5436,-2325,-1922,-2738,13664,2774,6082,4120,-2279,-2045,4
4376,-17496,-7028,-1792,727,-2082,14476,2568,6534,3453,-3065,-2441,4
3702,-17658,-6534,894,1541,-2474,15826,3056,6120,2514,-2544,-2185,4
2644,-15842,-5680,1214,963,-1766,16074,3030,6546,1520,-1724,-2014,4
2126,-16086,-4328,340,-45,-498,15918,2540,6630,297,-839,-2124,4
446,-15930,-3364,632,-345,-874,15958,2078,6090,-618,-303,-2047,4
-658,-15116,-3868,248,-1015,-696,15570,2288,5790,-930,78,-1856,4
718,-14432,-4686,-1937,-1875,-433,15604,1960,5408,-1580,-224,-1313,4
1798,-14332,-4946,-2044,-2757,-405,15344,1110,5566,-1519,-790,-519,4
2932,-14302,-6820,-1480,-2833,1207,15322,986,6170,-1465,-1226,226,4
5270,-14146,-8236,-1325,-1811,2696,15106,560,5996,-2043,-1277,873,4
5704,-13742,-7706,-1260,-803,2938,14990,310,6188,-2438,-1520,883,4
3960,-16224,-6736,-166,1204,2265,15266,692,6282,-2288,-1800,673,4
1780,-17518,-6184,2111,4844,782,15850,938,6366,-2425,-1930,197,4
-1284,-19054,-7852,-856,4695,307,17134,354,7054,-2683,-2504,-817,4
48,-19978,-7008,-785,2898,-812,17350,-322,6514,-4202,-857,-667,4
2418,-16586,-5244,291,2455,-904,16526,-562,5384,-4185,219,-172,4
# ---,,,,,,,,,,,,4
3082,-14964,-4626,547,2334,-520,15548,-228,4862,-3387,-221,31,4
4450,-15002,-5638,350,2257,-381,14628,24,4564,-2633,-1041,-88,4
3430,-15680,-5504,1325,3482,-1210,14286,512,3976,-2101,-1780,-680,4
2514,-15190,-5208,2127,4828,-1209,14838,634,4028,-1166,-1887,-814,4
1570,-14578,-5054,2030,4507,-1272,15422,1156,3884,-626,-1676,-964,4
1910,-14820,-5142,713,2844,-790,15318,1522,3918,-414,-1028,-858,4
1942,-14886,-4802,207,1931,-943,15162,1630,3806,-227,-581,-511,4
3132,-14752,-5124,-464,349,-1040,14866,1504,3646,74,-601,-349,4
4138,-14494,-5512,-45,-37,-1001,14564,1760,3464,564,-202,-34,4
3274,-13098,-5716,255,1910,-412,14152,2332,3376,1183,-10,402,4
4990,-12692,-4440,3270,582,-1399,13332,2812,3414,1018,579,434,4
5144,-13626,-3088,2959,1261,-1083,13664,3110,3582,750,385,147,4
5002,-13968,-1410,2782,462,-595,15386,3424,4810,791,-434,70,4
5408,-15598,-2472,3456,34,250,16588,3860,7824,-477,-1088,-124,4
4190,-18178,-3320,2735,-1123,6,17066,5534,5198,-1983,699,-295,4
5232,-18456,-3918,2501,-2798,-540,18088,5216,2910,-2063,3062,-1605,4
6550,-17876,-2624,3723,-4292,59,19262,4842,4384,-845,1993,-971,4
6826,-18858,-3240,1083,-3350,1634,20062,4572,5482,-583,685,-287,4
5784,-21034,-5266,-631,-954,1104,21054,4066,6098,-174,777,-1172,4
4696,-20906,-8624,-4758,972,1855,22556,2210,7570,-1633,1150,-1981,4
5070,-23700,-11974,-5050,2867,2643,23924,-1320,7774,-3086,1334,-2502,4
2222,-24782,-13242,-2431,5732,3635,24014,-4726,7654,-2802,1717,-2709,4
-2876,-21542,-13612,-2805,6441,5471,22784,-7062,7626,-2192,2076,-2075,4
-7090,-17578,-12908,-2718,4639,5500,20802,-8138,7984,-2305,1280,-1876,4
-11128,-15640,-13924,-2362,1135,3206,18556,-8454,5702,-3951,2717,-646,4
-8446,-13704,-12420,883,679,1828,16270,-8128,4564,-4335,4710,1307,4
-4358,-11418,-8816,-109,-769,1779,12726,-6662,4488,-3639,4134,3238,4
-1206,-9360,-6320,-443,-2424,3032,9122,-5866,3746,-3069,3208,4443,4
-296,-8414,-6270,-1637,-1518,3496,6860,-5018,2824,-3079,2336,4103,4
-140,-8458,-5214,-2437,1032,2123,6322,-4982,2898,-2697,-270,2730,4
-3230,-9286,-6304,-2302,3745,771,7936,-6048,3854,-1533,-4373,432,4
-6102,-10638,-8046,-2681,4667,-724,11908,-6606,4728,-256,-7695,-1388,4
-6880,-15148,-9834,-1930,1298,-2127,16770,-6082,6426,-837,-6521,-1478,4
-6424,-20350,-9828,-1171,-494,-2554,17754,-6346,5956,-3987,-136,-4,4
-3434,-17184,-8408,-10,2137,-2070,14872,-6372,5324,-5856,2058,606,4
-3122,-12974,-7948,-275,3031,289,15038,-5850,4734,-4524,-35,302,4
-2850,-12818,-8150,-134,1219,2522,15910,-5702,5226,-2258,-780,158,4
-3046,-14588,-7470,1704,1098,3116,16002,-5452,5996,-1472,-22,477,4
-3698,-14668,-7218,1214,2010,3010,15396,-4812,5296,-2057,1050,693,4
